Step 50: {'loss': 1.5921, 'grad_norm': 6.361019134521484, 'learning_rate': 9.84974958263773e-05, 'rewards/chosen': -1.5244029760360718, 'rewards/rejected': -14.055320739746094, 'rewards/accuracies': 0.612500011920929, 'rewards/margins': 12.530917167663574, 'logps/rejected': -7.027660369873047, 'logps/chosen': -0.7622014880180359, 'logits/rejected': 0.9448184967041016, 'logits/chosen': 1.12009596824646, 'nll_loss': 0.9995685815811157, 'log_odds_ratio': -0.2962512969970703, 'log_odds_chosen': 6.950476169586182, 'epoch': 0.00747887218607434}
Step 2450: {'loss': 1.8878, 'grad_norm': 7.6038103103637695, 'learning_rate': 1.8363939899833053e-05, 'rewards/chosen': -1.9611268043518066, 'rewards/rejected': -18.692232131958008, 'rewards/accuracies': 0.6000000238418579, 'rewards/margins': 16.73110580444336, 'logps/rejected': -9.346116065979004, 'logps/chosen': -0.9805634021759033, 'logits/rejected': 1.4418472051620483, 'logits/chosen': 1.785841464996338, 'nll_loss': 1.2826871871948242, 'log_odds_ratio': -0.3025643527507782, 'log_odds_chosen': 8.819355010986328, 'epoch': 0.36646473711764266}
Step 2500: {'loss': 1.9218, 'grad_norm': 6.589458465576172, 'learning_rate': 1.669449081803005e-05, 'rewards/chosen': -1.9836554527282715, 'rewards/rejected': -18.461769104003906, 'rewards/accuracies': 0.5975000262260437, 'rewards/margins': 16.47811508178711, 'logps/rejected': -9.230884552001953, 'logps/chosen': -0.9918277263641357, 'logits/rejected': 1.4789448976516724, 'logits/chosen': 1.823720097541809, 'nll_loss': 1.2945574522018433, 'log_odds_ratio': -0.31360378861427307, 'log_odds_chosen': 8.692420959472656, 'epoch': 0.373943609303717}
Step 2550: {'loss': 1.922, 'grad_norm': 7.077484607696533, 'learning_rate': 1.5025041736227046e-05, 'rewards/chosen': -2.008809804916382, 'rewards/rejected': -20.279373168945312, 'rewards/accuracies': 0.6299999952316284, 'rewards/margins': 18.27056312561035, 'logps/rejected': -10.139686584472656, 'logps/chosen': -1.004404902458191, 'logits/rejected': 1.5400503873825073, 'logits/chosen': 1.9298596382141113, 'nll_loss': 1.327705979347229, 'log_odds_ratio': -0.29715484380722046, 'log_odds_chosen': 9.558080673217773, 'epoch': 0.38142248148979135}
Step 2600: {'loss': 1.9487, 'grad_norm': 15.12039852142334, 'learning_rate': 1.335559265442404e-05, 'rewards/chosen': -2.1327929496765137, 'rewards/rejected': -19.414295196533203, 'rewards/accuracies': 0.6100000143051147, 'rewards/margins': 17.281503677368164, 'logps/rejected': -9.707147598266602, 'logps/chosen': -1.0663964748382568, 'logits/rejected': 1.5551824569702148, 'logits/chosen': 1.9231657981872559, 'nll_loss': 1.327932596206665, 'log_odds_ratio': -0.3104066550731659, 'log_odds_chosen': 9.071240425109863, 'epoch': 0.3889013536758657}
Step 2650: {'loss': 1.8625, 'grad_norm': 7.26015043258667, 'learning_rate': 1.1686143572621036e-05, 'rewards/chosen': -1.9246081113815308, 'rewards/rejected': -19.24919891357422, 'rewards/accuracies': 0.6025000214576721, 'rewards/margins': 17.3245906829834, 'logps/rejected': -9.62459945678711, 'logps/chosen': -0.9623040556907654, 'logits/rejected': 1.5352569818496704, 'logits/chosen': 1.909156322479248, 'nll_loss': 1.2606408596038818, 'log_odds_ratio': -0.3009181320667267, 'log_odds_chosen': 9.127632141113281, 'epoch': 0.39638022586194}
Step 2700: {'loss': 1.8748, 'grad_norm': 7.6820220947265625, 'learning_rate': 1.001669449081803e-05, 'rewards/chosen': -1.8914930820465088, 'rewards/rejected': -18.398996353149414, 'rewards/accuracies': 0.6000000238418579, 'rewards/margins': 16.507503509521484, 'logps/rejected': -9.199498176574707, 'logps/chosen': -0.9457465410232544, 'logits/rejected': 1.5543712377548218, 'logits/chosen': 1.8937321901321411, 'nll_loss': 1.2495392560958862, 'log_odds_ratio': -0.31262364983558655, 'log_odds_chosen': 8.743393898010254, 'epoch': 0.40385909804801434}
Step 2750: {'loss': 1.9526, 'grad_norm': 7.851000785827637, 'learning_rate': 8.347245409015026e-06, 'rewards/chosen': -2.0783040523529053, 'rewards/rejected': -19.92693519592285, 'rewards/accuracies': 0.6050000190734863, 'rewards/margins': 17.848630905151367, 'logps/rejected': -9.963467597961426, 'logps/chosen': -1.0391520261764526, 'logits/rejected': 1.5220179557800293, 'logits/chosen': 1.9210275411605835, 'nll_loss': 1.327531099319458, 'log_odds_ratio': -0.3125480115413666, 'log_odds_chosen': 9.380743026733398, 'epoch': 0.4113379702340887}
Step 2800: {'loss': 1.9757, 'grad_norm': 11.7147855758667, 'learning_rate': 6.67779632721202e-06, 'rewards/chosen': -2.211839199066162, 'rewards/rejected': -20.3221378326416, 'rewards/accuracies': 0.6175000071525574, 'rewards/margins': 18.11029815673828, 'logps/rejected': -10.1610689163208, 'logps/chosen': -1.105919599533081, 'logits/rejected': 1.5631502866744995, 'logits/chosen': 1.9860844612121582, 'nll_loss': 1.3823258876800537, 'log_odds_ratio': -0.2966945171356201, 'log_odds_chosen': 9.486437797546387, 'epoch': 0.41881684242016304}
Step 2850: {'loss': 2.0829, 'grad_norm': 7.05864953994751, 'learning_rate': 5.008347245409015e-06, 'rewards/chosen': -2.203974723815918, 'rewards/rejected': -17.81170082092285, 'rewards/accuracies': 0.5874999761581421, 'rewards/margins': 15.60772705078125, 'logps/rejected': -8.905850410461426, 'logps/chosen': -1.101987361907959, 'logits/rejected': 1.5703929662704468, 'logits/chosen': 1.9339300394058228, 'nll_loss': 1.4343186616897583, 'log_odds_ratio': -0.32428181171417236, 'log_odds_chosen': 8.177960395812988, 'epoch': 0.4262957146062374}
Step 2900: {'loss': 2.0245, 'grad_norm': 6.267434597015381, 'learning_rate': 3.33889816360601e-06, 'rewards/chosen': -2.238780975341797, 'rewards/rejected': -18.442768096923828, 'rewards/accuracies': 0.5950000286102295, 'rewards/margins': 16.20398712158203, 'logps/rejected': -9.221384048461914, 'logps/chosen': -1.1193904876708984, 'logits/rejected': 1.6140986680984497, 'logits/chosen': 2.0029544830322266, 'nll_loss': 1.395534634590149, 'log_odds_ratio': -0.31448495388031006, 'log_odds_chosen': 8.518439292907715, 'epoch': 0.43377458679231173}
Step 2950: {'loss': 2.0078, 'grad_norm': 11.834233283996582, 'learning_rate': 1.669449081803005e-06, 'rewards/chosen': -2.138920307159424, 'rewards/rejected': -17.96108055114746, 'rewards/accuracies': 0.5950000286102295, 'rewards/margins': 15.822157859802246, 'logps/rejected': -8.98054027557373, 'logps/chosen': -1.069460153579712, 'logits/rejected': 1.6060481071472168, 'logits/chosen': 1.9964877367019653, 'nll_loss': 1.3702164888381958, 'log_odds_ratio': -0.3188122510910034, 'log_odds_chosen': 8.340743064880371, 'epoch': 0.4412534589783861}
Step 3000: {'loss': 1.9754, 'grad_norm': 5.973450183868408, 'learning_rate': 0.0, 'rewards/chosen': -2.1195428371429443, 'rewards/rejected': -17.326887130737305, 'rewards/accuracies': 0.6225000023841858, 'rewards/margins': 15.207345962524414, 'logps/rejected': -8.663443565368652, 'logps/chosen': -1.0597714185714722, 'logits/rejected': 1.6160855293273926, 'logits/chosen': 1.9940571784973145, 'nll_loss': 1.3736026287078857, 'log_odds_ratio': -0.3008895516395569, 'log_odds_chosen': 7.996901035308838, 'epoch': 0.4487323311644604}
Step 3000: {'train_runtime': 2696.259, 'train_samples_per_second': 8.901, 'train_steps_per_second': 1.113, 'total_flos': 0.0, 'train_loss': 1.7520894826253255, 'epoch': 0.4487323311644604}
Step 3000: {'eval_loss': 1.9793148040771484, 'eval_runtime': 17.1008, 'eval_samples_per_second': 31.636, 'eval_steps_per_second': 3.976, 'eval_rewards/chosen': -2.142457962036133, 'eval_rewards/rejected': -18.872350692749023, 'eval_rewards/accuracies': 0.6227940917015076, 'eval_rewards/margins': 16.729890823364258, 'eval_logps/rejected': -9.436175346374512, 'eval_logps/chosen': -1.0712289810180664, 'eval_logits/rejected': 1.622741937637329, 'eval_logits/chosen': 2.0247135162353516, 'eval_nll_loss': 1.3827255964279175, 'eval_log_odds_ratio': -0.29918450117111206, 'eval_log_odds_chosen': 8.78421401977539, 'epoch': 0.4487323311644604}
