Step 50: {'loss': 0.6108, 'grad_norm': 16.018281936645508, 'learning_rate': 9.84974958263773e-05, 'rewards/chosen': -0.043418895453214645, 'rewards/rejected': -0.4947723150253296, 'rewards/accuracies': 0.6200000047683716, 'rewards/margins': 0.45135337114334106, 'logps/rejected': -4.947722434997559, 'logps/chosen': -0.43418896198272705, 'logits/rejected': 0.20500114560127258, 'logits/chosen': 0.297087162733078, 'nll_loss': 0.5820653438568115, 'log_odds_ratio': -0.28760597109794617, 'log_odds_chosen': 5.578948497772217, 'epoch': 0.007479012022511826}
Step 2450: {'loss': 1.2362, 'grad_norm': 16.783157348632812, 'learning_rate': 1.8363939899833053e-05, 'rewards/chosen': -0.09028811752796173, 'rewards/rejected': -0.6816120743751526, 'rewards/accuracies': 0.6000000238418579, 'rewards/margins': 0.5913239121437073, 'logps/rejected': -6.816120624542236, 'logps/chosen': -0.9028811454772949, 'logits/rejected': 1.4875296354293823, 'logits/chosen': 1.8327566385269165, 'nll_loss': 1.2057058811187744, 'log_odds_ratio': -0.30456772446632385, 'log_odds_chosen': 6.403408050537109, 'epoch': 0.3664715891030795}
Step 2500: {'loss': 1.2637, 'grad_norm': 15.584903717041016, 'learning_rate': 1.669449081803005e-05, 'rewards/chosen': -0.09393228590488434, 'rewards/rejected': -0.6489843726158142, 'rewards/accuracies': 0.5975000262260437, 'rewards/margins': 0.5550519824028015, 'logps/rejected': -6.489843368530273, 'logps/chosen': -0.9393226504325867, 'logits/rejected': 1.5820794105529785, 'logits/chosen': 1.915359377861023, 'nll_loss': 1.231601357460022, 'log_odds_ratio': -0.32142868638038635, 'log_odds_chosen': 6.032891750335693, 'epoch': 0.3739506011255913}
Step 2550: {'loss': 1.3023, 'grad_norm': 15.672502517700195, 'learning_rate': 1.5025041736227046e-05, 'rewards/chosen': -0.09538191556930542, 'rewards/rejected': -0.7175559401512146, 'rewards/accuracies': 0.6274999976158142, 'rewards/margins': 0.6221740245819092, 'logps/rejected': -7.1755595207214355, 'logps/chosen': -0.953819215297699, 'logits/rejected': 1.686875581741333, 'logits/chosen': 2.0773229598999023, 'nll_loss': 1.2719581127166748, 'log_odds_ratio': -0.3035513758659363, 'log_odds_chosen': 6.670272350311279, 'epoch': 0.38142961314810314}
Step 2600: {'loss': 1.2849, 'grad_norm': 16.525753021240234, 'learning_rate': 1.335559265442404e-05, 'rewards/chosen': -0.09739872813224792, 'rewards/rejected': -0.6605249047279358, 'rewards/accuracies': 0.6075000166893005, 'rewards/margins': 0.5631261467933655, 'logps/rejected': -6.605248928070068, 'logps/chosen': -0.973987340927124, 'logits/rejected': 1.7334225177764893, 'logits/chosen': 2.0885560512542725, 'nll_loss': 1.2530099153518677, 'log_odds_ratio': -0.3188920021057129, 'log_odds_chosen': 6.080737113952637, 'epoch': 0.388908625170615}
Step 2650: {'loss': 1.2481, 'grad_norm': 14.80062198638916, 'learning_rate': 1.1686143572621036e-05, 'rewards/chosen': -0.092189721763134, 'rewards/rejected': -0.642372727394104, 'rewards/accuracies': 0.6050000190734863, 'rewards/margins': 0.5501830577850342, 'logps/rejected': -6.423727512359619, 'logps/chosen': -0.9218971729278564, 'logits/rejected': 1.7456488609313965, 'logits/chosen': 2.0900800228118896, 'nll_loss': 1.2163729667663574, 'log_odds_ratio': -0.3176179528236389, 'log_odds_chosen': 5.978302478790283, 'epoch': 0.3963876371931268}
Step 2700: {'loss': 1.2513, 'grad_norm': 12.231425285339355, 'learning_rate': 1.001669449081803e-05, 'rewards/chosen': -0.09161635488271713, 'rewards/rejected': -0.591920018196106, 'rewards/accuracies': 0.6025000214576721, 'rewards/margins': 0.5003037452697754, 'logps/rejected': -5.919200420379639, 'logps/chosen': -0.9161635041236877, 'logits/rejected': 1.8224564790725708, 'logits/chosen': 2.139280080795288, 'nll_loss': 1.218064308166504, 'log_odds_ratio': -0.33206790685653687, 'log_odds_chosen': 5.485793590545654, 'epoch': 0.40386664921563864}
Step 2750: {'loss': 1.3196, 'grad_norm': 13.664403915405273, 'learning_rate': 8.347245409015026e-06, 'rewards/chosen': -0.09899884462356567, 'rewards/rejected': -0.6319047808647156, 'rewards/accuracies': 0.6025000214576721, 'rewards/margins': 0.5329059362411499, 'logps/rejected': -6.319047927856445, 'logps/chosen': -0.989988386631012, 'logits/rejected': 1.8078346252441406, 'logits/chosen': 2.1688997745513916, 'nll_loss': 1.2857986688613892, 'log_odds_ratio': -0.33802422881126404, 'log_odds_chosen': 5.779691696166992, 'epoch': 0.4113456612381504}
Step 2800: {'loss': 1.3705, 'grad_norm': 16.651290893554688, 'learning_rate': 6.67779632721202e-06, 'rewards/chosen': -0.10356634855270386, 'rewards/rejected': -0.6689891815185547, 'rewards/accuracies': 0.612500011920929, 'rewards/margins': 0.5654228329658508, 'logps/rejected': -6.689891338348389, 'logps/chosen': -1.0356634855270386, 'logits/rejected': 1.8646010160446167, 'logits/chosen': 2.24722957611084, 'nll_loss': 1.338811993598938, 'log_odds_ratio': -0.31665390729904175, 'log_odds_chosen': 6.082249164581299, 'epoch': 0.41882467326066225}
Step 2850: {'loss': 1.4495, 'grad_norm': 15.604991912841797, 'learning_rate': 5.008347245409015e-06, 'rewards/chosen': -0.10701745748519897, 'rewards/rejected': -0.5930238366127014, 'rewards/accuracies': 0.5899999737739563, 'rewards/margins': 0.48600637912750244, 'logps/rejected': -5.930238246917725, 'logps/chosen': -1.0701745748519897, 'logits/rejected': 1.8960888385772705, 'logits/chosen': 2.2235677242279053, 'nll_loss': 1.4160091876983643, 'log_odds_ratio': -0.33464568853378296, 'log_odds_chosen': 5.233097553253174, 'epoch': 0.4263036852831741}
Step 2900: {'loss': 1.4096, 'grad_norm': 15.234082221984863, 'learning_rate': 3.33889816360601e-06, 'rewards/chosen': -0.10845716297626495, 'rewards/rejected': -0.5921639800071716, 'rewards/accuracies': 0.5975000262260437, 'rewards/margins': 0.4837067425251007, 'logps/rejected': -5.9216389656066895, 'logps/chosen': -1.0845717191696167, 'logits/rejected': 1.9743455648422241, 'logits/chosen': 2.316758871078491, 'nll_loss': 1.37626314163208, 'log_odds_ratio': -0.3337288200855255, 'log_odds_chosen': 5.243841171264648, 'epoch': 0.4337826973056859}
Step 2950: {'loss': 1.3886, 'grad_norm': 14.65467643737793, 'learning_rate': 1.669449081803005e-06, 'rewards/chosen': -0.10410423576831818, 'rewards/rejected': -0.5966349244117737, 'rewards/accuracies': 0.5874999761581421, 'rewards/margins': 0.4925307333469391, 'logps/rejected': -5.9663496017456055, 'logps/chosen': -1.0410422086715698, 'logits/rejected': 1.9699691534042358, 'logits/chosen': 2.3174245357513428, 'nll_loss': 1.354794979095459, 'log_odds_ratio': -0.33797845244407654, 'log_odds_chosen': 5.3423380851745605, 'epoch': 0.44126170932819775}
Step 3000: {'loss': 1.4146, 'grad_norm': 14.99525260925293, 'learning_rate': 0.0, 'rewards/chosen': -0.10703472048044205, 'rewards/rejected': -0.5703628659248352, 'rewards/accuracies': 0.6175000071525574, 'rewards/margins': 0.46332821249961853, 'logps/rejected': -5.7036285400390625, 'logps/chosen': -1.0703471899032593, 'logits/rejected': 1.9783748388290405, 'logits/chosen': 2.3103036880493164, 'nll_loss': 1.3815280199050903, 'log_odds_ratio': -0.3306336998939514, 'log_odds_chosen': 5.007478713989258, 'epoch': 0.4487407213507096}
Step 3000: {'train_runtime': 3449.2397, 'train_samples_per_second': 6.958, 'train_steps_per_second': 0.87, 'total_flos': 0.0, 'train_loss': 0.9588411401112874, 'epoch': 0.4487407213507096}
Step 3000: {'eval_loss': 1.4226570129394531, 'eval_runtime': 18.3895, 'eval_samples_per_second': 29.419, 'eval_steps_per_second': 3.698, 'eval_rewards/chosen': -0.10713804513216019, 'eval_rewards/rejected': -0.606992244720459, 'eval_rewards/accuracies': 0.6154411435127258, 'eval_rewards/margins': 0.49985426664352417, 'eval_logps/rejected': -6.069922924041748, 'eval_logps/chosen': -1.071380376815796, 'eval_logits/rejected': 2.004396438598633, 'eval_logits/chosen': 2.356071710586548, 'eval_nll_loss': 1.392568826675415, 'eval_log_odds_ratio': -0.32180196046829224, 'eval_log_odds_chosen': 5.4037652015686035, 'epoch': 0.4487407213507096}
