Step 50: {'loss': 1.2772, 'grad_norm': 4.297329902648926, 'learning_rate': 9.84974958263773e-05, 'rewards/chosen': -0.09011956304311752, 'rewards/rejected': -0.11957196891307831, 'rewards/accuracies': 0.6000000238418579, 'rewards/margins': 0.02945242077112198, 'logps/rejected': -1.1957197189331055, 'logps/chosen': -0.9011955261230469, 'logits/rejected': 2.029740571975708, 'logits/chosen': 2.0505762100219727, 'nll_loss': 1.2275147438049316, 'log_odds_ratio': -0.49718981981277466, 'log_odds_chosen': 0.5630249977111816, 'epoch': 0.00747887218607434}
Step 2450: {'loss': 1.3518, 'grad_norm': 5.072078227996826, 'learning_rate': 1.8363939899833053e-05, 'rewards/chosen': -0.09671063721179962, 'rewards/rejected': -0.14544110000133514, 'rewards/accuracies': 0.5950000286102295, 'rewards/margins': 0.04873046278953552, 'logps/rejected': -1.4544110298156738, 'logps/chosen': -0.9671064019203186, 'logits/rejected': 2.039019823074341, 'logits/chosen': 2.0784661769866943, 'nll_loss': 1.3062071800231934, 'log_odds_ratio': -0.4557346999645233, 'log_odds_chosen': 0.7684818506240845, 'epoch': 0.36646473711764266}
Step 2500: {'loss': 1.3722, 'grad_norm': 4.665045261383057, 'learning_rate': 1.669449081803005e-05, 'rewards/chosen': -0.0999978557229042, 'rewards/rejected': -0.14849883317947388, 'rewards/accuracies': 0.5824999809265137, 'rewards/margins': 0.04850097745656967, 'logps/rejected': -1.4849882125854492, 'logps/chosen': -0.9999785423278809, 'logits/rejected': 2.045250654220581, 'logits/chosen': 2.0931427478790283, 'nll_loss': 1.3259060382843018, 'log_odds_ratio': -0.4626978039741516, 'log_odds_chosen': 0.7748887538909912, 'epoch': 0.373943609303717}
Step 2550: {'loss': 1.4001, 'grad_norm': 4.576046943664551, 'learning_rate': 1.5025041736227046e-05, 'rewards/chosen': -0.10105850547552109, 'rewards/rejected': -0.15502993762493134, 'rewards/accuracies': 0.6225000023841858, 'rewards/margins': 0.05397144705057144, 'logps/rejected': -1.5502995252609253, 'logps/chosen': -1.010584831237793, 'logits/rejected': 2.1253774166107178, 'logits/chosen': 2.184771776199341, 'nll_loss': 1.3551944494247437, 'log_odds_ratio': -0.44906818866729736, 'log_odds_chosen': 0.8088332414627075, 'epoch': 0.38142248148979135}
Step 2600: {'loss': 1.374, 'grad_norm': 4.735766887664795, 'learning_rate': 1.335559265442404e-05, 'rewards/chosen': -0.10151434689760208, 'rewards/rejected': -0.1517709493637085, 'rewards/accuracies': 0.5874999761581421, 'rewards/margins': 0.05025660991668701, 'logps/rejected': -1.517709493637085, 'logps/chosen': -1.0151433944702148, 'logits/rejected': 2.1432502269744873, 'logits/chosen': 2.1881775856018066, 'nll_loss': 1.3274056911468506, 'log_odds_ratio': -0.4659545421600342, 'log_odds_chosen': 0.775621771812439, 'epoch': 0.3889013536758657}
Step 2650: {'loss': 1.3245, 'grad_norm': 4.419574737548828, 'learning_rate': 1.1686143572621036e-05, 'rewards/chosen': -0.09618078917264938, 'rewards/rejected': -0.14874647557735443, 'rewards/accuracies': 0.5975000262260437, 'rewards/margins': 0.05256566405296326, 'logps/rejected': -1.4874645471572876, 'logps/chosen': -0.9618079662322998, 'logits/rejected': 2.1296608448028564, 'logits/chosen': 2.173258066177368, 'nll_loss': 1.2797226905822754, 'log_odds_ratio': -0.44822096824645996, 'log_odds_chosen': 0.8314581513404846, 'epoch': 0.39638022586194}
Step 2700: {'loss': 1.3036, 'grad_norm': 3.864450454711914, 'learning_rate': 1.001669449081803e-05, 'rewards/chosen': -0.09367413818836212, 'rewards/rejected': -0.14266225695610046, 'rewards/accuracies': 0.6000000238418579, 'rewards/margins': 0.04898812249302864, 'logps/rejected': -1.4266226291656494, 'logps/chosen': -0.9367413520812988, 'logits/rejected': 2.0984535217285156, 'logits/chosen': 2.1381125450134277, 'nll_loss': 1.2583814859390259, 'log_odds_ratio': -0.4526287913322449, 'log_odds_chosen': 0.8135512471199036, 'epoch': 0.40385909804801434}
Step 2750: {'loss': 1.3742, 'grad_norm': 4.124201774597168, 'learning_rate': 8.347245409015026e-06, 'rewards/chosen': -0.10098065435886383, 'rewards/rejected': -0.1507970094680786, 'rewards/accuracies': 0.5899999737739563, 'rewards/margins': 0.04981637001037598, 'logps/rejected': -1.5079703330993652, 'logps/chosen': -1.0098066329956055, 'logits/rejected': 2.115440607070923, 'logits/chosen': 2.1675963401794434, 'nll_loss': 1.3279333114624023, 'log_odds_ratio': -0.4629684090614319, 'log_odds_chosen': 0.7855136394500732, 'epoch': 0.4113379702340887}
Step 2800: {'loss': 1.3913, 'grad_norm': 4.698803901672363, 'learning_rate': 6.67779632721202e-06, 'rewards/chosen': -0.10120293498039246, 'rewards/rejected': -0.15188835561275482, 'rewards/accuracies': 0.6050000190734863, 'rewards/margins': 0.05068542808294296, 'logps/rejected': -1.5188833475112915, 'logps/chosen': -1.0120292901992798, 'logits/rejected': 2.1289379596710205, 'logits/chosen': 2.184868574142456, 'nll_loss': 1.345841407775879, 'log_odds_ratio': -0.4546169936656952, 'log_odds_chosen': 0.7901298403739929, 'epoch': 0.41881684242016304}
Step 2850: {'loss': 1.4694, 'grad_norm': 4.94432258605957, 'learning_rate': 5.008347245409015e-06, 'rewards/chosen': -0.10633891075849533, 'rewards/rejected': -0.15685075521469116, 'rewards/accuracies': 0.5824999809265137, 'rewards/margins': 0.05051184073090553, 'logps/rejected': -1.568507432937622, 'logps/chosen': -1.0633890628814697, 'logits/rejected': 2.0645627975463867, 'logits/chosen': 2.1181063652038574, 'nll_loss': 1.4225939512252808, 'log_odds_ratio': -0.4682345688343048, 'log_odds_chosen': 0.7583333849906921, 'epoch': 0.4262957146062374}
Step 2900: {'loss': 1.4148, 'grad_norm': 4.645209312438965, 'learning_rate': 3.33889816360601e-06, 'rewards/chosen': -0.10513743758201599, 'rewards/rejected': -0.1531945765018463, 'rewards/accuracies': 0.5849999785423279, 'rewards/margins': 0.04805714264512062, 'logps/rejected': -1.531945824623108, 'logps/chosen': -1.0513743162155151, 'logits/rejected': 2.1339590549468994, 'logits/chosen': 2.1836273670196533, 'nll_loss': 1.3683946132659912, 'log_odds_ratio': -0.4636387228965759, 'log_odds_chosen': 0.7541917562484741, 'epoch': 0.43377458679231173}
Step 2950: {'loss': 1.3932, 'grad_norm': 4.585181713104248, 'learning_rate': 1.669449081803005e-06, 'rewards/chosen': -0.10133272409439087, 'rewards/rejected': -0.15376894176006317, 'rewards/accuracies': 0.5849999785423279, 'rewards/margins': 0.05243620276451111, 'logps/rejected': -1.537689208984375, 'logps/chosen': -1.0133272409439087, 'logits/rejected': 2.1085355281829834, 'logits/chosen': 2.154263973236084, 'nll_loss': 1.3474719524383545, 'log_odds_ratio': -0.4574510157108307, 'log_odds_chosen': 0.815117597579956, 'epoch': 0.4412534589783861}
Step 3000: {'loss': 1.4099, 'grad_norm': 4.772475242614746, 'learning_rate': 0.0, 'rewards/chosen': -0.10336901992559433, 'rewards/rejected': -0.152114599943161, 'rewards/accuracies': 0.6100000143051147, 'rewards/margins': 0.04874558746814728, 'logps/rejected': -1.5211459398269653, 'logps/chosen': -1.033690094947815, 'logits/rejected': 2.1054036617279053, 'logits/chosen': 2.15555477142334, 'nll_loss': 1.3637151718139648, 'log_odds_ratio': -0.46226218342781067, 'log_odds_chosen': 0.7441697716712952, 'epoch': 0.4487323311644604}
Step 3000: {'train_runtime': 2715.7975, 'train_samples_per_second': 8.837, 'train_steps_per_second': 1.105, 'total_flos': 0.0, 'train_loss': 1.3130835088094075, 'epoch': 0.4487323311644604}
Step 3000: {'eval_loss': 1.397763967514038, 'eval_runtime': 18.8617, 'eval_samples_per_second': 28.682, 'eval_steps_per_second': 3.605, 'eval_rewards/chosen': -0.10190713405609131, 'eval_rewards/rejected': -0.1567150056362152, 'eval_rewards/accuracies': 0.6099264621734619, 'eval_rewards/margins': 0.0548078753054142, 'eval_logps/rejected': -1.5671501159667969, 'eval_logps/chosen': -1.019071340560913, 'eval_logits/rejected': 2.1424989700317383, 'eval_logits/chosen': 2.1957457065582275, 'eval_nll_loss': 1.35519540309906, 'eval_log_odds_ratio': -0.44482865929603577, 'eval_log_odds_chosen': 0.8388094902038574, 'epoch': 0.4487323311644604}
