Step 50: {'loss': 1.4572, 'grad_norm': 5.744343280792236, 'learning_rate': 9.84974958263773e-05, 'rewards/chosen': -0.7308285236358643, 'rewards/rejected': -1.3339005708694458, 'rewards/accuracies': 0.6175000071525574, 'rewards/margins': 0.6030721068382263, 'logps/rejected': -1.482111930847168, 'logps/chosen': -0.8120316863059998, 'logits/rejected': 1.4463711977005005, 'logits/chosen': 1.4792852401733398, 'nll_loss': 1.097416877746582, 'log_odds_ratio': -0.3997545540332794, 'log_odds_chosen': 1.0986517667770386, 'epoch': 0.00747887218607434}
Step 2450: {'loss': 1.5819, 'grad_norm': 6.295529365539551, 'learning_rate': 1.8363939899833053e-05, 'rewards/chosen': -0.8920219540596008, 'rewards/rejected': -5.955193996429443, 'rewards/accuracies': 0.6000000238418579, 'rewards/margins': 5.063172817230225, 'logps/rejected': -6.616882801055908, 'logps/chosen': -0.9911355376243591, 'logits/rejected': 1.6581032276153564, 'logits/chosen': 1.9283334016799927, 'nll_loss': 1.3047107458114624, 'log_odds_ratio': -0.3079526722431183, 'log_odds_chosen': 6.059960842132568, 'epoch': 0.36646473711764266}
Step 2500: {'loss': 1.6018, 'grad_norm': 5.316790580749512, 'learning_rate': 1.669449081803005e-05, 'rewards/chosen': -0.8948510885238647, 'rewards/rejected': -5.814903736114502, 'rewards/accuracies': 0.5975000262260437, 'rewards/margins': 4.920053005218506, 'logps/rejected': -6.461004734039307, 'logps/chosen': -0.9942790269851685, 'logits/rejected': 1.6921093463897705, 'logits/chosen': 1.9644299745559692, 'nll_loss': 1.3077616691589355, 'log_odds_ratio': -0.32667863368988037, 'log_odds_chosen': 5.898674488067627, 'epoch': 0.373943609303717}
Step 2550: {'loss': 1.6177, 'grad_norm': 5.362424373626709, 'learning_rate': 1.5025041736227046e-05, 'rewards/chosen': -0.9172512888908386, 'rewards/rejected': -6.740168571472168, 'rewards/accuracies': 0.6274999976158142, 'rewards/margins': 5.822917461395264, 'logps/rejected': -7.489076137542725, 'logps/chosen': -1.0191681385040283, 'logits/rejected': 1.7433083057403564, 'logits/chosen': 2.055736541748047, 'nll_loss': 1.3456212282180786, 'log_odds_ratio': -0.3023037016391754, 'log_odds_chosen': 6.88065242767334, 'epoch': 0.38142248148979135}
Step 2600: {'loss': 1.625, 'grad_norm': 7.195222854614258, 'learning_rate': 1.335559265442404e-05, 'rewards/chosen': -0.9565613269805908, 'rewards/rejected': -6.218307971954346, 'rewards/accuracies': 0.6000000238418579, 'rewards/margins': 5.261746883392334, 'logps/rejected': -6.909231185913086, 'logps/chosen': -1.0628459453582764, 'logits/rejected': 1.7692965269088745, 'logits/chosen': 2.0570313930511475, 'nll_loss': 1.3374741077423096, 'log_odds_ratio': -0.31950512528419495, 'log_odds_chosen': 6.261363983154297, 'epoch': 0.3889013536758657}
Step 2650: {'loss': 1.5527, 'grad_norm': 5.302439212799072, 'learning_rate': 1.1686143572621036e-05, 'rewards/chosen': -0.8746490478515625, 'rewards/rejected': -6.158436298370361, 'rewards/accuracies': 0.6000000238418579, 'rewards/margins': 5.283787250518799, 'logps/rejected': -6.842707633972168, 'logps/chosen': -0.971832275390625, 'logits/rejected': 1.7497763633728027, 'logits/chosen': 2.044778347015381, 'nll_loss': 1.2741702795028687, 'log_odds_ratio': -0.3094594180583954, 'log_odds_chosen': 6.32277774810791, 'epoch': 0.39638022586194}
Step 2700: {'loss': 1.5452, 'grad_norm': 5.682469367980957, 'learning_rate': 1.001669449081803e-05, 'rewards/chosen': -0.8508689999580383, 'rewards/rejected': -5.868268966674805, 'rewards/accuracies': 0.6000000238418579, 'rewards/margins': 5.01740026473999, 'logps/rejected': -6.520299911499023, 'logps/chosen': -0.9454101324081421, 'logits/rejected': 1.750011920928955, 'logits/chosen': 2.012758731842041, 'nll_loss': 1.2546820640563965, 'log_odds_ratio': -0.32281631231307983, 'log_odds_chosen': 6.045691967010498, 'epoch': 0.40385909804801434}
Step 2750: {'loss': 1.6278, 'grad_norm': 7.077977180480957, 'learning_rate': 8.347245409015026e-06, 'rewards/chosen': -0.929889976978302, 'rewards/rejected': -6.178808689117432, 'rewards/accuracies': 0.6000000238418579, 'rewards/margins': 5.248918533325195, 'logps/rejected': -6.86534309387207, 'logps/chosen': -1.0332112312316895, 'logits/rejected': 1.7465897798538208, 'logits/chosen': 2.0507280826568604, 'nll_loss': 1.331017255783081, 'log_odds_ratio': -0.3297560214996338, 'log_odds_chosen': 6.270336151123047, 'epoch': 0.4113379702340887}
Step 2800: {'loss': 1.6365, 'grad_norm': 7.559742450714111, 'learning_rate': 6.67779632721202e-06, 'rewards/chosen': -0.9523762464523315, 'rewards/rejected': -6.287034511566162, 'rewards/accuracies': 0.6175000071525574, 'rewards/margins': 5.334658145904541, 'logps/rejected': -6.985593795776367, 'logps/chosen': -1.0581958293914795, 'logits/rejected': 1.775248408317566, 'logits/chosen': 2.098159074783325, 'nll_loss': 1.3621727228164673, 'log_odds_ratio': -0.3048139810562134, 'log_odds_chosen': 6.3539252281188965, 'epoch': 0.41881684242016304}
Step 2850: {'loss': 1.7256, 'grad_norm': 5.819014072418213, 'learning_rate': 5.008347245409015e-06, 'rewards/chosen': -0.9750425219535828, 'rewards/rejected': -5.82868766784668, 'rewards/accuracies': 0.5849999785423279, 'rewards/margins': 4.853645324707031, 'logps/rejected': -6.476320266723633, 'logps/chosen': -1.0833805799484253, 'logits/rejected': 1.7469062805175781, 'logits/chosen': 2.0270907878875732, 'nll_loss': 1.4270657300949097, 'log_odds_ratio': -0.33170077204704285, 'log_odds_chosen': 5.763105392456055, 'epoch': 0.4262957146062374}
Step 2900: {'loss': 1.6729, 'grad_norm': 5.45758581161499, 'learning_rate': 3.33889816360601e-06, 'rewards/chosen': -0.9861750602722168, 'rewards/rejected': -6.133610725402832, 'rewards/accuracies': 0.5924999713897705, 'rewards/margins': 5.147435188293457, 'logps/rejected': -6.815123081207275, 'logps/chosen': -1.095750093460083, 'logits/rejected': 1.7840793132781982, 'logits/chosen': 2.088712692260742, 'nll_loss': 1.3855770826339722, 'log_odds_ratio': -0.3191980719566345, 'log_odds_chosen': 6.133520603179932, 'epoch': 0.43377458679231173}
Step 2950: {'loss': 1.6621, 'grad_norm': 6.96997594833374, 'learning_rate': 1.669449081803005e-06, 'rewards/chosen': -0.9547609090805054, 'rewards/rejected': -5.9814934730529785, 'rewards/accuracies': 0.5874999761581421, 'rewards/margins': 5.026732921600342, 'logps/rejected': -6.646104335784912, 'logps/chosen': -1.0608454942703247, 'logits/rejected': 1.7725269794464111, 'logits/chosen': 2.0772829055786133, 'nll_loss': 1.3676338195800781, 'log_odds_ratio': -0.32719430327415466, 'log_odds_chosen': 6.008183479309082, 'epoch': 0.4412534589783861}
Step 3000: {'loss': 1.6452, 'grad_norm': 5.422311782836914, 'learning_rate': 0.0, 'rewards/chosen': -0.9446250200271606, 'rewards/rejected': -5.76978874206543, 'rewards/accuracies': 0.6200000047683716, 'rewards/margins': 4.825163841247559, 'logps/rejected': -6.410877704620361, 'logps/chosen': -1.0495833158493042, 'logits/rejected': 1.7792718410491943, 'logits/chosen': 2.0797181129455566, 'nll_loss': 1.3689911365509033, 'log_odds_ratio': -0.30688509345054626, 'log_odds_chosen': 5.752897262573242, 'epoch': 0.4487323311644604}
Step 3000: {'train_runtime': 2712.0605, 'train_samples_per_second': 8.849, 'train_steps_per_second': 1.106, 'total_flos': 0.0, 'train_loss': 1.5024094314575196, 'epoch': 0.4487323311644604}
Step 3000: {'eval_loss': 1.64195716381073, 'eval_runtime': 17.5617, 'eval_samples_per_second': 30.806, 'eval_steps_per_second': 3.872, 'eval_rewards/chosen': -0.9429715275764465, 'eval_rewards/rejected': -6.215763568878174, 'eval_rewards/accuracies': 0.6191176176071167, 'eval_rewards/margins': 5.272791862487793, 'eval_logps/rejected': -6.906404495239258, 'eval_logps/chosen': -1.0477460622787476, 'eval_logits/rejected': 1.7964757680892944, 'eval_logits/chosen': 2.113260269165039, 'eval_nll_loss': 1.369139552116394, 'eval_log_odds_ratio': -0.3051998019218445, 'eval_log_odds_chosen': 6.27795934677124, 'epoch': 0.4487323311644604}
